AsOfDate,Io_Bonds,Europa_Bonds,Callisto_Bonds,Ganymede_Bonds,Io_Stocks,Europa_Stocks,Callisto_Stocks,Ganymede_Stocks,Europa_Io_FX,Callisto_Io_FX,Ganymede_Io_FX,Oil,Copper,Gold
1994-01-18,0.00767515980541962,0.07954302625389,0.032340314155300046,0.04255560703501238,0.03051781455841509,0.005216218424814446,0.027016226532278302,0.019648822353448253,-0.00013210737386572257,0.004118039731753557,0.019388639202620468,-0.003717501994257068,-0.01868583545672672,0.02497463980551974
1994-01-19,0.007675107325619322,0.07967412390869066,0.03233255114267745,0.04253359064766138,0.030832528079939744,0.0052158776886712535,0.026932779434229337,0.019181614695064526,-0.00016594206354418226,0.00395133747550862,0.019385665821684488,-0.003740543372180807,-0.018658977108046395,0.02505524866359567
1994-01-20,0.007675057474956528,0.07978821456452179,0.03230728005981314,0.042538643323123126,0.03096741303154039,0.005217405870151894,0.026797784323333997,0.01888585741538692,-0.00019227514795531241,0.003758333798131308,0.019344320165239265,-0.003763642286411566,-0.018635274228821545,0.0251009548093224
1994-01-21,0.007675014541836837,0.07988134800099828,0.03229068349752407,0.04255662383398225,0.031098403198203662,0.005220797081985818,0.026694991921787235,0.018572072201024345,5.7165612859010284e-06,0.003763428652611139,0.019295529310941428,-0.003783320490531757,-0.018604725340093664,0.025146414555038268
1994-01-24,0.007674961023844802,0.07992839168758915,0.03228526566903298,0.042560970525755956,0.031168533011677147,0.005222477221681934,0.026632556804619657,0.01839802742148743,-0.0003338345726855077,0.003428817235796547,0.019228611933586787,-0.003804353400016711,-0.01858861031377242,0.025200280094212782
1994-01-25,0.0076748801388796745,0.08001038672833999,0.03230022395599647,0.04256928985112973,0.03130810926154253,0.005225663673558679,0.026592257460514305,0.017936373011528523,-0.0002808401234026279,0.00314681889105168,0.019181784797108737,-0.003831432932468127,-0.01856262944793866,0.025260260572740643
1994-01-26,0.007674782230053836,0.08002176474973427,0.03232762281049002,0.04256560466988014,0.031377625359395825,0.005230388191130493,0.02662407759024524,0.01757328770964342,-0.00028290800647355835,0.0028625458579505415,0.019125896107238277,-0.0038602069533911227,-0.018527084483924264,0.025303021993156493
1994-01-27,0.007674661156546925,0.08010914554115486,0.03236375190362924,0.04252572171259223,0.031481552962697,0.005236382075485335,0.026657756615200878,0.01736249940133828,-0.00019060053964145614,0.0026703000542862027,0.019089972516298945,-0.0038866518688999508,-0.01847592817402931,0.02534188652462166
1994-01-28,0.007674555541002912,0.0801482676443308,0.0323948056818173,0.0425178013871764,0.03157524263150077,0.005241263392038651,0.026697356577595473,0.017065776353727448,4.665786703304764e-05,0.00271555896884521,0.019075808831477994,-0.003908712370162775,-0.01841938448804166,0.025371021662590948
1994-01-31,0.0076744240449706826,0.08026836453616723,0.03241960012074767,0.04247805500333317,0.03163962743355035,0.0052437895479511614,0.026695166895195042,0.016827861976329198,-0.00019310677087561377,0.0025207354342831017,0.01904961526664115,-0.003927602779166464,-0.018400615762505533,0.025422547517687088
1994-02-01,0.007674297891237964,0.08041149024522992,0.032441645458067964,0.042465140306873116,0.0315911765306848,0.005244141055652219,0.02665518813862964,0.016866274178320075,-0.00012328760482826842,0.002395805054540417,0.01903434609539996,-0.003948451260363817,-0.018359992800117356,0.025443562551538856
1994-02-02,0.007674221155128562,0.08053832498205578,0.032471747254538004,0.04248100883426885,0.031604986275577035,0.005246254287756019,0.026660305595931428,0.016861851344721877,0.00014000808370015394,0.002534826994521418,0.01902557737888994,-0.003970118150762499,-0.018260056697692328,0.025464050563883317
1994-02-03,0.007674176332026123,0.08077966385137986,0.03252064144155282,0.042518040379983114,0.03159391553699644,0.005248676672541653,0.026573544867760115,0.016859710878951103,0.00020849039659751262,0.0027427445447503894,0.0190306765286257,-0.003989671235268561,-0.018158788493703438,0.025491920926173976
1994-02-04,0.007674137922049232,0.08083007476238291,0.032557382177224016,0.04251523827225809,0.03167625755218429,0.0052548282562319545,0.026594877274560117,0.016860831029689643,0.00020352587706117447,0.002945768297662882,0.019020473326049513,-0.004017921933223117,-0.018037057746154942,0.025506195912636278
1994-02-07,0.007674096878974675,0.08085446747101621,0.03262181295161539,0.04248262155763978,0.03169944255231209,0.005266735784630311,0.026708724837632532,0.01703186308891279,-0.00010302357224961042,0.0028422366593052685,0.01898292487797404,-0.004061159724991756,-0.017920463125686636,0.025487978569518482
1994-02-08,0.007674064377374451,0.08074883592035352,0.03269608568878681,0.04249563174678708,0.031845187145101726,0.005277752939973429,0.02685825091400491,0.017079700925851905,0.00020996297125964612,0.0030518244178291735,0.018955331166187812,-0.004112686665373354,-0.017777761434754766,0.025458586216037086
1994-02-09,0.007672967630467183,0.08032217579719521,0.03274488353735032,0.042539756578415036,0.031989692096209305,0.005289910057660838,0.026977343803820334,0.017155552695964374,0.0003466586713913555,0.003386280120661392,0.01888485818838041,-0.004163136901984683,-0.017674148255821552,0.02539801773040755
1994-02-10,0.0076729283058492165,0.08037060923703006,0.032745672070830824,0.042546524139534574,0.03209819913423375,0.0052926863377339576,0.02707664849903786,0.01717900006377924,-7.722253154018302e-05,0.003308663795566717,0.018878547219904226,-0.004208480708603341,-0.017596300280007547,0.02537612533442289
1994-02-11,0.007672871696102642,0.08031092665279028,0.032784308422505855,0.04258193946053329,0.03212632347144538,0.00530606412378147,0.027181284391284533,0.01727456953102213,-0.00027112782916170763,0.0030369954561790414,0.018871967716765817,-0.004255793866247008,-0.017544395158045106,0.025339001143614096
1994-02-14,0.007672788834594022,0.08024348871529297,0.03282110303613942,0.04261435129687425,0.0321834476650231,0.005318559726473814,0.027277629873626957,0.017329580363502104,-0.0003433611028080387,0.0026929242911776416,0.018896662001358946,-0.004301644497209134,-0.0175147082757865,0.025305650556422327
1994-02-15,0.007672682885174582,0.08024501662091023,0.03284461666765505,0.042672587737380654,0.03226374739183034,0.005332818027211995,0.02733688168589856,0.017017727333187016,0.00011618546511383563,0.0028082556343984317,0.019027547566912714,-0.004337568675113998,-0.01745829039203115,0.025270917924415926
1994-02-16,0.00767259270793191,0.08016271905458686,0.03286959346847692,0.04273052071330907,0.03238798645181125,0.005344994425157714,0.02739363897816851,0.016598886935442675,0.0002116628412492754,0.0030192223192170155,0.01916834635970908,-0.004370021322822633,-0.017394503961592544,0.02525197762648492
1994-02-17,0.007672506389299709,0.07994948425779959,0.03290644437430586,0.04278417516393782,0.03254472990693536,0.005362145094614328,0.027456911784608476,0.016153196981688385,0.0003465810966155422,0.003365134034687081,0.019296627798898378,-0.0044018059983808155,-0.017321544556900825,0.025227218353475068
1994-02-18,0.007672428306613287,0.07965929750934027,0.03296958169687358,0.04276351865153971,0.03262855617883211,0.005383129306248678,0.027571397164529218,0.015697810792904825,0.00047000303220772274,0.0038345537158507178,0.019425130485590268,-0.00444083845364117,-0.017209692097659882,0.025171851182976022
1994-02-21,0.007670653184643871,0.07872370380247422,0.03303830513058466,0.042764443899557636,0.032720431130734105,0.00541103873690547,0.027702311816752683,0.015256018088732282,0.0006690557495394205,0.004490491004705165,0.01954077118117819,-0.004491775689938388,-0.0171177736866061,0.025059268244212722
1994-02-22,0.007669174480288808,0.07748395073535204,0.03307029585916909,0.042746907116119136,0.032838101089703586,0.00543857623661875,0.027881598606920566,0.014994329655465433,0.0006149885355265797,0.005095157472508626,0.019683557702913433,-0.004552843467978915,-0.017034596835725727,0.024914951974339617
1994-02-23,0.00766765150454302,0.07639405075284922,0.03307020813282581,0.042688657905847284,0.03311176771948335,0.005456924024800517,0.02804465484560453,0.014769713412256937,0.0002338889107847369,0.005318960079938232,0.01977384521322245,-0.004605494203683049,-0.016955358722389888,0.024815462155376
1994-02-24,0.007666033670078297,0.07540370357728711,0.033076810164844775,0.04267334882422184,0.03329064087723466,0.005478568171803923,0.028204686722333453,0.014576747604806175,-2.000581233595087e-06,0.005306893747824042,0.019874611411290058,-0.0046562671018910385,-0.01688026850854808,0.024697606747135736
1994-02-25,0.0076648590763009694,0.07362541886209266,0.03302531686822787,0.042790942011639715,0.03316639568883287,0.00552037480727489,0.02838821255822033,0.014579201865501263,2.0686972978526785e-06,0.005302290241753484,0.02004536409032242,-0.00474503791637196,-0.016785663331267717,0.02444474983213523
1994-02-28,0.007663966462776764,0.07122710314751843,0.033041510274753466,0.04281756204910126,0.033212910121060014,0.005556636775594482,0.028590116387340166,0.014415556586966131,-0.0001373322156287888,0.005160292205819695,0.02026593710521888,-0.004830920743291338,-0.016760527702489352,0.02422424319232677
1994-03-01,0.007662796593658438,0.06940547995360347,0.0330749027648348,0.04274847088087758,0.033192189019849,0.005591319497086657,0.028844848035247655,0.01441338573781059,-0.00010711737293409441,0.005047446275261987,0.0204557194108106,-0.004907319443136396,-0.016696228937649486,0.02401742428856427
1994-03-02,0.007661937754942826,0.0668696470567849,0.03304462981701899,0.04263834201686116,0.03311204886860871,0.00563829349414616,0.029076281529908838,0.014419525418969414,-6.609008091713284e-05,0.004977546530020341,0.02069317635794719,-0.005008177032921133,-0.016672368791199155,0.023695448741142874
1994-03-03,0.007661355203294869,0.06345478264630007,0.03308675943467168,0.0422959246715469,0.0331737620634857,0.005685905527044552,0.029313650045931464,0.014144928775993095,-4.0646537459826695e-05,0.004934538796899337,0.021051832347189787,-0.005128470270885947,-0.01669342812913013,0.02332278510720451
1994-03-04,0.007660623246706335,0.06096703336589114,0.033076675416223736,0.04214934425635422,0.033028345560144494,0.0057319448612492985,0.029528702167734948,0.013794426286535436,0.0002687583610768422,0.0052006979172541205,0.02141257353997355,-0.005235975417444854,-0.016659648509305052,0.022928918221160513
1994-03-07,0.007659616420128914,0.059390481412223584,0.03308145521774941,0.04188683981929011,0.032969474651923944,0.005774512273991662,0.0297510184695315,0.013712458760267915,0.00012652370764569692,0.005324110299608305,0.02166835786333784,-0.005332060071472045,-0.016557215729248603,0.02258729446925809
1994-03-08,0.007658032867061706,0.05866493088372376,0.03313260416687183,0.041322394360505894,0.033137161913745945,0.005819759709073989,0.02992401197530689,0.013519903585123894,1.0239023326848889e-06,0.005320788552197251,0.021925302965445117,-0.0054119749309489654,-0.01651660033557432,0.022316932554169364
1994-03-09,0.007656939498767174,0.0572215869029642,0.03314546208026004,0.04097411925752173,0.03326679223047965,0.005879959892397668,0.030058590475274927,0.01343093618547237,-7.389173840751032e-05,0.005244199374984998,0.022238519093444094,-0.005499534921552938,-0.016514348810979494,0.021998114377499756
1994-03-10,0.007656135121615458,0.05557548340833553,0.03318408769814562,0.04065455696869256,0.03350681193100157,0.0059417706827668264,0.03018524866455035,0.013248302003191685,0.00019008202433969305,0.005432521652788672,0.022528381483616314,-0.005587865394861181,-0.01643994396982706,0.02167375962278488
1994-03-11,0.007655514512655495,0.05396162493222352,0.0332533765099881,0.04047341919788441,0.03346083282795764,0.006012449668495473,0.030298235989392224,0.013124932568630688,0.0006865462946266216,0.006117896273246572,0.02283497960347029,-0.0056793722715529895,-0.0162234586868071,0.02128434692195165
1994-03-14,0.007655028264830701,0.05225350588597075,0.03318577379203724,0.04040517373327397,0.03361694828978141,0.00608503631326206,0.030323942915298396,0.01296639485953114,0.0008519391015956201,0.006969045384380884,0.023214238077449042,-0.005772904174320834,-0.015934797581646645,0.020899036462274714
1994-03-15,0.007654266749515336,0.051076509939781516,0.033117910009730356,0.04027353025923415,0.03369349529192788,0.006155207347646392,0.030438565291127664,0.013105086171878128,0.0007396122031117507,0.007707627779359634,0.023484645663894257,-0.005850832754147837,-0.01564280818367933,0.020530912840378755
1994-03-16,0.007652462478470349,0.050744280773008466,0.03313705150607946,0.03991908265195802,0.033671391851126456,0.006218224339679083,0.030594283477078096,0.013251411326707265,0.000489761518962529,0.008195349626432036,0.023780779320443337,-0.005916011428479401,-0.015292685707181938,0.020195724566946776
1994-03-17,0.007650583101725577,0.050294550805903976,0.03306508691382538,0.03961888229478539,0.033890829826477446,0.006283439101715704,0.03070276502450125,0.013460680622527902,0.0005346859978676313,0.00872825659625332,0.02409860114213457,-0.005982365786920956,-0.014875745997751858,0.019878595694109928
1994-03-18,0.007648797626922766,0.049560650544917234,0.03292317266456859,0.039465222805241625,0.03416650627406819,0.006344683553800583,0.030835552106532747,0.013609900813310248,0.000668325483405194,0.009395213501352187,0.02441013414853211,-0.006047412922072142,-0.014517116390743861,0.019529389127339678
1994-03-21,0.007647655959143834,0.048092229016626,0.03273489773298846,0.03938105434813729,0.03450856918360561,0.006417877265651055,0.030925732319072405,0.013726974712182144,0.000679746625124161,0.010074298243184045,0.024726267825334672,-0.006125807850481973,-0.014151272684145177,0.019095572815681024
1994-03-22,0.007646842054844084,0.045913843398423505,0.03253242481927679,0.039357564310159986,0.03476404229229555,0.0064949821149871655,0.031001928616153043,0.013807195795196887,0.0005669946650899825,0.010640960519517993,0.02506420016307882,-0.006204508747734744,-0.013851085052705728,0.018615491735283582
1994-03-23,0.007643721706947437,0.044281468801187975,0.03241033212424128,0.03888126115181299,0.03509212057072674,0.006570294218368822,0.031095811138226362,0.013550762818020912,0.0006935721981002811,0.011333626416794246,0.02542531564493856,-0.006282297723201199,-0.013523030557263286,0.018169830760185992
1994-03-24,0.007632647138986193,0.042251143485890326,0.03220652405094577,0.03869470277585097,0.03543423892027402,0.00665779888957902,0.03103843739638952,0.01288354074143693,0.0012151293082838556,0.012546407966976416,0.025700889368062228,-0.006368220557710475,-0.013176034163723706,0.017743762515906106
