AsOfDate,Io_Bonds,Europa_Bonds,Callisto_Bonds,Ganymede_Bonds,Io_Stocks,Europa_Stocks,Callisto_Stocks,Ganymede_Stocks,Europa_Io_FX,Callisto_Io_FX,Ganymede_Io_FX,Oil,Copper,Gold
1992-05-12,2.5389822983831607,7.605915031689575,12.82534440898235,6.26800793222165,1.9125300513591592,-0.17599198872396704,-0.1028474871122866,-10.871521995092156,-0.5735463370508103,0.011576916982237322,2.0305324626766623,0.10782318476471701,1.603371314903608,5.683709278764356
1992-05-13,2.538982347872945,8.16004976977569,13.274178859419562,6.419926001369382,1.9195535460235815,-0.16996091328798918,-0.07271354674437633,-10.944233024614716,-0.5786996170625108,0.0010550761796775856,2.031587547102132,0.10516640646341714,1.7085369887698136,5.892730271279454
1992-05-14,2.538982390866872,8.709420089733483,13.669797710172752,6.586936322471957,1.9269946499133372,-0.16452097579734112,-0.057242567108841215,-11.00147310065379,-0.5819421948228652,-0.0045975029671930425,2.026990052103708,0.10245393471579622,1.8109776878181614,6.095804553750877
1992-05-15,2.5389824581392055,9.165151316771365,14.055986155236038,6.687296239044428,1.935712366827428,-0.16099753218728466,-0.04428923750017,-11.045759096459934,-0.5830985841913305,-0.007077543883018896,2.019912521211352,0.1024912117843545,1.8412222235191553,6.278429313187681
1992-05-18,2.5389825146725147,9.660640042485769,14.385900299506348,6.78723938663407,1.9401346755531592,-0.15783898721377718,-0.0412942190874215,-11.087051473411863,-0.582106153616141,-0.008699089946395646,2.011213442212582,0.1041397090291694,1.8346322686611451,6.459838979491102
1992-05-19,2.5389825570160305,10.110893112103117,14.67884945737367,6.8464322308472125,1.9482615936586827,-0.1546397388367845,-0.038519085055632694,-11.125569414331085,-0.584521541960841,-0.008866736514899764,2.0023467142691604,0.10570176847818637,1.82638540018811,6.61821404768589
1992-05-20,2.538982590273639,10.599380941086274,15.040879393476297,6.925059669880621,1.958883221685741,-0.15134260665275623,-0.04079492492330324,-11.166363538701747,-0.5861197062272644,-0.009245038089055167,1.9931016831894932,0.10779344150688362,1.8184517701500662,6.8033094586194345
1992-05-21,2.538982622768266,11.093907488661692,15.354239232198738,7.017229365695721,1.9592590861572674,-0.1470938060751564,-0.05118887584489317,-11.217551670501855,-0.5956574013197767,-0.013125437748027925,1.9799762525895706,0.10918307536916895,1.8137009134300897,6.970653584020218
1992-05-22,2.538982648065999,11.628281125177699,15.68102438175926,7.124183208340059,1.9575782919925453,-0.14206873360383507,-0.05698650439890957,-11.27453764330977,-0.600730683973263,-0.01617581195256406,1.963800446418542,0.11094073458375166,1.8071785250608292,7.150154674077104
1992-05-25,2.5389830735636383,12.198794309810392,16.019710416772956,7.208861965528113,1.958400439390905,-0.13846849559626073,-0.05532008174161984,-11.329849553822418,-0.6061287864964531,-0.01720697977044012,1.94659356968964,0.11284388888765513,1.7972278447672312,7.3310081423873905
1992-05-26,2.5389833899107845,12.861161968785273,16.436860098914785,7.334936453176425,1.9523618127643125,-0.1335007096731223,-0.057249000070543905,-11.387092623901747,-0.6135232936973619,-0.01675334823651964,1.92984030564996,0.11585031994066489,1.7880733369848423,7.523832389130592
1992-05-27,2.5389836220614947,13.582331869574519,16.836891723133377,7.482712524455603,1.9456325845910547,-0.12826198535840322,-0.056642272533230044,-11.443730747126574,-0.6198988268222432,-0.013444682572624062,1.9163956911620705,0.1203035152460367,1.7752366303773957,7.70548733704914
1992-05-28,2.538983773734551,14.492846008639953,17.311801762369214,7.63644948362252,1.9366322871197348,-0.1231597241358841,-0.060066720872039965,-11.50379443861786,-0.6314725474389867,-0.013715482148285526,1.9026802599702772,0.1256986015401318,1.7604378566500705,7.912508439144539
1992-05-29,2.5389838727732625,15.328895673813644,17.760106316996005,7.7753682872201395,1.9286774820018364,-0.11797371398312058,-0.06510982080136153,-11.56890209461721,-0.6461912340588237,-0.015756829705877662,1.8869234673554132,0.13041008317117497,1.7450624976863034,8.108937527308447
1992-06-01,2.5389839700016728,16.275830668109943,18.210650018811663,7.892996889105865,1.9241781356950334,-0.11210163357809211,-0.06345982882935967,-11.632360074753871,-0.6515998863096784,-0.01190282344636011,1.8750206822213755,0.13578134773162603,1.7252664796521473,8.321006773612948
1992-06-02,2.538984139660285,17.325599573104515,18.692339485055392,8.058359655077068,1.9183332492847096,-0.10533997076000444,-0.06697557260460225,-11.699331845180742,-0.6558810876851977,-0.009327428512781809,1.86569332715619,0.141852755809547,1.7060210424943583,8.546929312153749
1992-06-03,2.5389846770364066,18.473435262596794,19.16850462795319,8.225690659768322,1.9129324120460034,-0.09654361365941803,-0.07268953296224268,-11.772009792649767,-0.662442057582691,-0.00858310684932257,1.857110464329694,0.14898168601857717,1.6853305088092478,8.77130340809667
1992-06-04,2.53898474902594,19.432757539680285,19.543152432786652,8.379734770666532,1.911138207588356,-0.08674749088316044,-0.07561350033878474,-11.847622075987335,-0.6578916716121559,-0.004912571574947281,1.8521979238641746,0.15479608353826818,1.660036866133548,8.973282122828257
1992-06-05,2.5389848675370956,20.18749453756622,19.9662628516235,8.544840929933185,1.9076073328215382,-0.07630296377349924,-0.08105187340280355,-11.928672429509017,-0.6536458912596433,-0.003979989366700909,1.8482179809081183,0.1601493923121111,1.6397415421702721,9.163172533300473
1992-06-08,2.5389849809512772,20.524974146720393,20.33709719666524,8.714792373025672,1.9125285466822979,-0.0670790083842337,-0.08172702174218967,-12.010398240653611,-0.6467159597419306,-0.002350201857708702,1.8458678262658488,0.16422685220330688,1.619568290307593,9.332112458011196
1992-06-09,2.538985048254608,20.715224084265564,20.780719720943875,8.853979205242174,1.9174785845460882,-0.056811203996222845,-0.08063945242218677,-12.091037018266384,-0.6408933825354596,-0.0017385977956943354,1.8441292570703298,0.16759753368467162,1.5980488965684037,9.510978792581598
1992-06-10,2.5389852213748947,20.812296843918617,21.243812190034618,9.023895682942232,1.9203680992343521,-0.047116013263390856,-0.08218784436957077,-12.173223234293102,-0.637784119061269,-0.0014285240216069482,1.8427008067262611,0.17025120712071665,1.5759286795166,9.712145645893804
1992-06-11,2.5389852870479155,20.718799963114147,21.666631957467555,9.199652616972196,1.9214761737437458,-0.037974739921355416,-0.08685757363605735,-12.26008023228609,-0.6379112857647903,-0.0019336675409530693,1.840767170325096,0.1724300163536557,1.5564121062335112,9.881732880699788
1992-06-12,2.538985812472991,20.712935107447432,22.228961700437292,9.360458476222355,1.923870202135506,-0.029033119915452793,-0.08705026507580774,-12.347126061256306,-0.6367564165697968,-0.0012297268033924673,1.8395376811182564,0.17499758598625348,1.5267245763241724,10.100267591810033
1992-06-15,2.5389862565250243,20.661187878035943,22.799782541794176,9.505105126919169,1.9280266216219333,-0.020305261923388194,-0.09075562012157755,-12.437878207089266,-0.6363635230834556,-0.0013171173249906876,1.8382207664954255,0.17730882085115934,1.4986484865698473,10.318293985757355
1992-06-16,2.5389865178066935,20.55702573060341,23.240457264115403,9.654455495527843,1.9364183511756645,-0.01164316146014613,-0.10102286804876212,-12.53889919720381,-0.6377539274017295,-0.0013241373934801115,1.836896753972451,0.17955405661778273,1.4745498282949994,10.485039509549566
1992-06-17,2.538986621427215,20.442932426893773,23.63148947584572,9.783689035662983,1.941917012431638,-0.0018829513222075587,-0.10277373666810925,-12.641672245205994,-0.6331701969954017,0.000852940482132911,1.8377497444762514,0.18107735995020066,1.452932955068356,10.655486822838995
1992-06-18,2.5389873020367015,20.324064445419314,23.917738868970165,9.904984090891315,1.9442247715754704,0.005696438894712734,-0.09683643709104856,-12.738504495829964,-0.6294152245855359,0.0011936049348758163,1.8389436675874644,0.1819423843805568,1.437906530342254,10.80286993371783
1992-06-19,2.5389873113739774,20.225612660330395,24.17337276055702,10.002677308779502,1.943321291753183,0.011535771226053329,-0.08529994505009439,-12.823804390014184,-0.6216849672416,0.0017135638033622936,1.8406572356498663,0.18243455562066435,1.4240185234590077,10.922323748409893
1992-06-22,2.5389873349305483,20.076321022690163,24.521822989476497,10.135723114609656,1.9418732902437486,0.01824568333788238,-0.06705309897551756,-12.890857373671885,-0.6148496272635822,0.0029826835078116338,1.8436399295017152,0.18370397543664424,1.4014782574638565,11.069285523448425
1992-06-23,2.538987716237149,19.929223181824327,24.837412507345196,10.305820166644207,1.9368069704004431,0.023748245006882013,-0.043292143638897246,-12.934147680048984,-0.6068994523467638,0.003269444014364071,1.8469095430209879,0.185544154560576,1.3786782945413212,11.224525191368345
1992-06-24,2.5389877193298913,19.690352985542734,25.2096596165795,10.441390980850912,1.9301243865196267,0.028651551823528677,-0.014640511691409678,-12.948788176319018,-0.5960228770961791,0.003641640392472693,1.8505511848611074,0.18720598886002304,1.350760942424312,11.387465353189006
1992-06-25,2.5389878119200513,19.452835301679915,25.627688025747617,10.568241127391422,1.9253753275653331,0.03218156465179326,0.017541621354941955,-12.931246195601519,-0.5856966244112242,0.001731006061165876,1.8522822312208942,0.19013946286604524,1.319970828778123,11.562859699584227
1992-06-26,2.5389878739303127,19.240154697869503,26.090383914183036,10.686326675049456,1.919189698761736,0.03489073473802692,0.05243287614329857,-12.878813103365772,-0.5677901193031931,0.0036004106688720286,1.855882667673528,0.1931255551928703,1.2878236572232007,11.769522476222999
1992-06-29,2.5389882005909916,18.97194940215255,26.36228426520647,10.796566263805685,1.9147342621570154,0.0348176939476579,0.08725217836875795,-12.79156006483436,-0.5488104530326159,0.006512565759443849,1.862395361175677,0.19562573051045007,1.264077322695737,11.910103421657531
1992-06-30,2.5389889159884187,18.693940840142687,26.491365032195606,10.893778537840575,1.912713944543118,0.03215358712699983,0.11940791897239929,-12.67215060052266,-0.5252526939469502,0.009305757271608848,1.87170138588066,0.19747239068173383,1.2525059590500305,12.007124706396073
1992-07-01,2.538988951046016,18.419383957909798,26.592859980627562,10.977514652476168,1.9115721194752064,0.029222844134890465,0.14863084091151277,-12.523519696366398,-0.5010704269513749,0.01084333156526972,1.8825447301024534,0.1992376737322599,1.2456520281828456,12.106767044706356
1992-07-02,2.538988998830786,18.17702232570708,26.647594965953978,11.065749942394453,1.9101429499370612,0.025470981653047824,0.17410190909455237,-12.349417713555635,-0.4711429334511816,0.012728134467868987,1.8952728816640934,0.20162037315275175,1.244735350911599,12.18657375932161
1992-07-03,2.5389890634359267,17.942182599616658,26.67268956290884,11.157958578594897,1.911237032119467,0.020136292824226826,0.19423829379292556,-12.155179340388708,-0.44194603653168507,0.015669230797368577,1.9109421338135362,0.20418885558865946,1.2441588432029917,12.262417774676909
1992-07-06,2.5389891215719493,17.690901400594573,26.73911847195728,11.223977992255447,1.9097383835791781,0.015657650782942855,0.20989601712815167,-11.945283260438927,-0.413112708276847,0.015916069951927056,1.9268582234860197,0.20657934548584492,1.2403035964792908,12.339261640086237
1992-07-07,2.5389891514238117,17.426980215749687,26.792219131940296,11.296376166627674,1.911758997408867,0.010886767912683148,0.22078282156813164,-11.724500406679192,-0.38142212437981055,0.016331007406114817,1.9431892425271824,0.20886290775518584,1.2413265624137735,12.420366323967048
1992-07-08,2.538989193179371,17.22260985890447,26.74461127448116,11.362110440650756,1.9088790511106093,0.005102228318911537,0.2258850911978841,-11.498615278590357,-0.343928673579476,0.01754446633642451,1.9607337250083234,0.21025916104664868,1.2476454174758878,12.457730090734668
1992-07-09,2.5389892409999586,17.00084951450272,26.722521934269796,11.417657817256746,1.9080070246859993,-0.0001840008114877401,0.2257011278349071,-11.272914116792037,-0.30907271639206296,0.015394165418307775,1.976127908568212,0.21150107344670768,1.2495946318597022,12.51345465434073
1992-07-10,2.5389892814980697,16.779750847225284,26.704184702341312,11.44986039404785,1.9062048478836113,-0.004340224674602751,0.22136092800987836,-11.051553166096603,-0.279846834512915,0.012046696163458073,1.9881746197195826,0.21271272194184598,1.245941295819038,12.552428195212693
1992-07-13,2.5389900770266216,16.62575360141496,26.725290806931845,11.482795083558717,1.9063572687484283,-0.007350532613070853,0.2140107636334789,-10.83754206557154,-0.24911179167168632,0.00750181431567118,1.995676718868125,0.21376699070874677,1.247689075156355,12.62559763820144
1992-07-14,2.5389901006496234,16.42277185793341,26.701709071497035,11.529636829450927,1.908411471680686,-0.00954111819533935,0.20446965356391456,-10.633072404724649,-0.20896403938287775,0.007196676070953604,2.002873403186699,0.21476497577780546,1.2562585687048127,12.685043672134686
1992-07-15,2.5389901559895436,16.28835492087964,26.756260390773615,11.590132556738476,1.9140995129185077,-0.010532015163455389,0.19393765208396932,-10.439134741034225,-0.17525867753041294,0.002105600425140904,2.004979022557175,0.21620127939660222,1.2636350800624399,12.785397232548739
1992-07-16,2.538990228252635,16.027958668797805,26.748855784762902,11.643563062918776,1.9233612117223458,-0.010808185742664041,0.18312947756094192,-10.2560052546179,-0.13707442687723398,-0.0009466537690646347,2.0040323927829147,0.21689488653544078,1.2700152651529806,12.864570157704808
1992-07-17,2.5389904260823517,15.820984194254292,26.718936184060695,11.710583129785915,1.9299331770996675,-0.01095604116537688,0.17217345131076597,-10.083831794803837,-0.10476721468410932,-0.0037542878818637997,2.0002781695927383,0.21766299293998967,1.2720265648228322,12.93416610062219
1992-07-20,2.538990651942412,15.636274341341268,26.626897563350116,11.781244555652611,1.9333721739018481,-0.011176218112193211,0.16099723165408972,-9.922834573814377,-0.07076343962776302,-0.003846953469553919,1.9964312946993585,0.2180248864762538,1.2834425386832968,12.982411456790361
1992-07-21,2.538991586009267,15.518429332855774,26.52702464258777,11.867773311437633,1.9338256881054399,-0.012004828176995412,0.1489923336361075,-9.773842338245773,-0.04317489129795809,-0.010073194107590616,1.9863584040870428,0.21847464499011007,1.2855527051364872,13.044796695954002
1992-07-22,2.5389916713240748,15.344716079832132,26.44114456775391,11.975310244704032,1.935292322558501,-0.011911880724581101,0.1370804402415688,-9.636761913600445,-0.01912216373290462,-0.01209974625848911,1.9742586863223126,0.2193255137214687,1.2889911587512093,13.0958928298026
1992-07-23,2.5389917094180934,15.26281534658177,26.379826694138753,12.083214936681818,1.9350766469683387,-0.01222254280214026,0.1248578896961512,-9.511904032946767,-0.0004507902795100451,-0.012536011530531143,1.9617226872062488,0.22070128007543707,1.2879399697564649,13.138675718533985
1992-07-24,2.538992542736813,15.168356794635052,26.30267078861032,12.153752924169563,1.9394760612462956,-0.013148277696254068,0.11170941656452758,-9.400194836678024,0.005621731023468149,-0.006637974428365334,1.9550849692748142,0.22172259126026062,1.2871556331651395,13.153419541227933
1992-07-27,2.5389925516799523,15.080145942773848,26.226730831889448,12.219132020042265,1.944334590431085,-0.013431308854073681,0.09827810536028649,-9.30191673391172,0.0022422468431509677,-0.004394895998650555,1.9506900758512953,0.2223215644863268,1.2899119313465457,13.174944440819603
1992-07-28,2.5389930533583813,15.041356274305597,26.146632070929122,12.329944449442143,1.947508375771042,-0.012110380557463893,0.08616757855575023,-9.215749313759359,0.002522362792556973,-0.0018027572954596191,1.9488874585616724,0.22318173186279391,1.29208948342293,13.176379820777406
1992-07-29,2.5389930634048827,15.186840796776146,26.046056836488447,12.405936753808195,1.9511594560649976,-0.010088779500284495,0.07607879579081252,-9.139670521446352,0.00159156339448907,-0.00021016248601368317,1.948677298759511,0.22411956682412099,1.3022703759429932,13.172238708303817
1992-07-30,2.5389934721030847,15.401549282123174,25.938065086492962,12.48800084177521,1.9567084180959875,-0.00877719236552934,0.06730145201913233,-9.072369229313836,-0.0033388525343887223,-0.0035053383860750463,1.945172067010162,0.2252940703212408,1.306980625384421,13.176863627558019
1992-07-31,2.5389938119147204,15.438153659107119,25.784185273911167,12.604490288352457,1.9700239012600993,-0.0058436908899174534,0.0614576235922478,-9.010911747522856,-0.0015443462299337928,-0.005037942407871017,1.9401342031973992,0.22606595912243488,1.32536901589583,13.189112885102984
1992-08-03,2.538994050004841,15.403888828172782,25.584312229660192,12.731415256192806,1.981052867951531,-0.0031525311262699794,0.058304986043890714,-8.952606868636567,0.0012536764920095117,-0.003781846101433095,1.9363524058248862,0.22574624585707173,1.329123943183475,13.223389108981863
1992-08-04,2.5389942763523883,15.421699905871622,25.463276982494705,12.86572950714471,1.991751396328352,-0.0005640494773394118,0.05774082750561197,-8.894866149303832,0.0007773699646078642,-0.0030031486605943875,1.9333492994786357,0.22529105153446846,1.3279034429392982,13.273476156715864
1992-08-05,2.538994660769649,15.260337435240153,25.290156567256915,12.992475749898233,2.002440339733214,0.0014122762996695876,0.059152907156119865,-8.83571343093662,0.0023446065809428047,-0.0006563390696696919,1.932693027472206,0.22397725882497893,1.336734302110826,13.288756408418855
1992-08-06,2.5389952502571025,15.029819234235033,25.082284327738794,13.146645027061037,2.0121383441773606,0.0019500147631308627,0.06110260073622218,-8.774611129328681,0.0034574745863868712,0.0028041895527860005,1.9354973123484775,0.22237152172266583,1.3398889155616662,13.27525458212331
1992-08-07,2.538995277311379,14.79924232750226,24.872912318030863,13.286779578562307,2.0219418868078844,0.0013605158889604947,0.06246310060037396,-8.712148043050732,0.004921749659395936,0.0077261432366704155,1.943223459801069,0.22033219284436742,1.348022175266793,13.256202848541301
1992-08-10,2.538995621565483,14.644902937575562,24.69279369707318,13.392230598371428,2.030873197690962,0.0005483331847298805,0.06301121264877076,-8.649137021366403,0.00486145175726131,0.012590242386925405,1.9558137524665404,0.21832601333480703,1.3529686073447404,13.226680782845502
1992-08-11,2.538995625417524,14.474976177843992,24.499058769456898,13.50634019108534,2.0431322524419664,-0.0006633014770044336,0.06234790848140926,-8.586789115138206,0.004151752860455428,0.016742021170758063,1.9725557741494197,0.2163288708407136,1.3538288369700382,13.178195176493897
1992-08-12,2.538995662145363,14.312820417359143,24.3009747511527,13.61167723144843,2.0551550055259638,-0.0020925926344141765,0.060255284967854664,-8.52653385489241,0.0024694292122547147,0.019211690517490575,1.9917674695463066,0.21410034127495306,1.3545135321072173,13.127255356985716
1992-08-13,2.53899694236911,14.138094378939945,24.05972347304535,13.717473530255665,2.0669260142421795,-0.003969412061144452,0.05628476166666366,-8.470249959143077,0.0011788883118370411,0.020397837313063296,2.0121654514296488,0.2115388526390069,1.3528312385010803,13.069756198234161
1992-08-14,2.5389972943751364,13.928634116510464,23.81559560919719,13.827336012753817,2.0789934371405034,-0.0060644126586156255,0.05022002049448647,-8.420030187260847,0.003539297109653394,0.023938926728692928,2.0361044135458926,0.20902374317811448,1.3532981806176012,13.004698806429776
1992-08-17,2.5389980828027667,13.817852036658833,23.691966269897183,13.923028488269273,2.086541781767473,-0.0072863632359123146,0.042932910769199154,-8.377097832338245,0.0004809871176508548,0.024423489482823968,2.06052797030647,0.2070983026883749,1.3534300261365286,12.944898385911811
1992-08-18,2.5389982057360374,13.700036761197518,23.586003583675758,14.028628892296846,2.091982975732788,-0.007778376421551566,0.03515441634341824,-8.341943502689203,-0.0011493304315093361,0.02327466646529781,2.0838026457552323,0.2055973606832851,1.3584578307689812,12.891065176616014
1992-08-19,2.5389992746518626,13.59441632533553,23.47676534489613,14.12856401811644,2.095219554609117,-0.00815027198649555,0.027003075336485993,-8.314941199154898,-0.002135047347303758,0.0211436969016903,2.104946411837606,0.20407490068983225,1.3597032881733642,12.81822550650715
1992-08-20,2.538999413321143,13.464605211256508,23.367299981594847,14.230125681298203,2.096369147515701,-0.009188012063460338,0.01781491342610345,-8.297126392717807,-0.0027506233876181826,0.018393555390455188,2.12333997582032,0.20218935845210317,1.361447962100817,12.746237110631041
1992-08-21,2.538999706624719,13.367549213866141,23.262492330635567,14.319124515537046,2.097948884236731,-0.010093693364593743,0.007720894956467983,-8.28940572300756,-0.0018656893886232282,0.016528891950511736,2.1398688836156197,0.2001320848067189,1.3655102170879387,12.675031651652768
1992-08-24,2.538999914696836,13.278756068916627,23.19396010418177,14.410502496625723,2.099505026290195,-0.010555993482986989,-0.002835325588248189,-8.292241202584185,0.004455488311284083,0.020985073503826182,2.1608539660641575,0.19786088499412244,1.377724678780654,12.615845926479613
1992-08-25,2.5390001392914416,13.233474475063138,23.0656262495933,14.520322132032168,2.1011802382348566,-0.011188026353198694,-0.014023602551300168,-8.306264970932535,0.009498319338914415,0.03048410625176201,2.1913380805347917,0.1955175824236722,1.3905688155179763,12.575844599534427
1992-08-26,2.5390001400613427,13.204201648689512,22.945350431691036,14.61339524026318,2.1015251115836193,-0.012050498397348033,-0.02607410173201691,-8.332339073187816,0.009655682608171347,0.040139790973663284,2.2314778715234986,0.19252851638735388,1.4022902792980565,12.560348730609553
1992-08-27,2.5390017647426797,13.171364768850493,22.760956784066003,14.717853825439983,2.105225061512859,-0.012644594726891967,-0.0387203385906248,-8.371060472696897,0.00832777740861064,0.04847188499578437,2.2799497706701164,0.189350872127808,1.4124647195982714,12.535033180396661
1992-08-28,2.5390018811081703,13.142834509267988,22.492608108155412,14.827303059994565,2.1101637724535163,-0.011247026703286842,-0.04996747588131826,-8.421028018970627,0.007031886141644105,0.05550405844977234,2.335453828534182,0.1856754185773547,1.4229103940731265,12.498252657688589
1992-08-31,2.5390018903541924,13.112886872554297,22.21250077585721,14.942193638305897,2.1171054709640407,-0.00907453417010467,-0.05904201867702639,-8.480070043002028,0.008101283982152005,0.06360536436964231,2.399059192801722,0.18222889610697973,1.429059227584126,12.460919143480222
1992-09-01,2.5390020152231654,13.087112758437518,21.876842589418782,15.060021845494987,2.124093236656137,-0.004990826101857655,-0.06403295690348867,-8.544103067624755,0.007687107252968334,0.0712927513472316,2.4703519417574515,0.1783412191750637,1.4318806022682296,12.420619755119912
1992-09-02,2.539002075241624,13.210807145081931,21.45905695219923,15.188095477693658,2.133894273414324,-0.00014444124701666012,-0.06417744481696885,-8.60828054000865,0.005221803817610186,0.07651467285630746,2.5468666118702457,0.17382023476139358,1.4333660821840357,12.390545758633989
1992-09-03,2.539002755359692,13.307631449322313,21.132626684351735,15.336180155714919,2.145280823406642,0.004446267596750078,-0.05973166089921419,-8.668012478127192,0.0026125070170070334,0.07912838551248402,2.6259949521664874,0.17019685533890094,1.4343807440727203,12.36810575137552
1992-09-04,2.539002795937459,13.31366837559226,20.965231958794092,15.483423558227123,2.156716042923831,0.009303020783218435,-0.050428666205966435,-8.71844115906353,-0.0023813907433709934,0.07674705959494268,2.702742008273237,0.167262818453008,1.4387904078107627,12.365195178053616
1992-09-07,2.5390028912923284,13.400711449246142,20.832035622682934,15.627834239146758,2.1660012501386308,0.013509044445469855,-0.03691968085050549,-8.755360872057626,-0.0018295378415362983,0.07491766448656471,2.77765966326754,0.16513075544120875,1.4549237608000887,12.350576037569594
1992-09-08,2.5390047679625907,13.51900082411583,20.695002802668014,15.755439792549492,2.174613519049907,0.016821544097847876,-0.020099283513049123,-8.775460751070625,-0.002887219483004809,0.07203309207576658,2.849692541003424,0.16306818813876003,1.471747014951986,12.340156277840862
1992-09-09,2.539006048649531,13.622942591050208,20.47415821045869,15.977685763146471,2.190962011396045,0.01836199923252636,-0.001738069051104812,-8.777199209108085,0.00023295117756177706,0.0722677327931925,2.921960112595532,0.16167935620574442,1.483348853796476,12.344322466314116
1992-09-10,2.5390077913117497,13.645305850320538,20.231429653846938,16.241921109669338,2.2112810134609573,0.018475415501741966,0.01673626190808504,-8.76046345141015,-5.406920876619423e-05,0.07221582820441622,2.994175700168493,0.16116182006987145,1.4882972425970926,12.362301787314419
1992-09-11,2.539007842964367,13.58242715700814,20.016512628445046,16.53972506385523,2.2310511420627472,0.01726348856500856,0.03399971733189551,-8.726463748749627,-0.0010136970610481048,0.07120219170944092,3.0653778841905557,0.16110500864586766,1.4838095105874927,12.377259531224318
1992-09-14,2.5390095881716483,13.519839615890001,19.797178911601296,16.80545767249917,2.2485687856117615,0.01453494936483986,0.048533490912771274,-8.67793076038216,-0.0050589862430389905,0.06614514755863245,3.1315227545218693,0.16085692148607456,1.4819259590359404,12.392356685555672
1992-09-15,2.539009661417043,13.520936506797991,19.701347420230917,17.06165873861644,2.2681726671846745,0.014355060559859488,0.06288849829765362,-8.61504228412936,-0.010646231735948596,0.055498994409694906,3.1870217367744513,0.1615423412713614,1.4869145239309565,12.422823793360775
1992-09-16,2.539009791316215,13.490332249861346,19.539722304521653,17.307868231761045,2.284957827658566,0.012709371280357845,0.07559776648138392,-8.53944455849259,-0.010786979889514749,0.04471214887139582,3.2317338633256463,0.1618533686588101,1.4889283107847266,12.447787665784032
1992-09-17,2.5390099325232462,13.443629184535816,19.42693611006762,17.502521929599354,2.306570631062291,0.009298234557184485,0.08489587678713058,-8.454548728762171,-0.014006086931161224,0.030706202221221942,3.2624400407318834,0.16206393422500293,1.4905131403441887,12.474102545831991
1992-09-18,2.5390100413067174,13.407342425649805,19.2960572529634,17.74995463085159,2.3312137424787567,0.006476999785859299,0.09137277184803125,-8.363175995388612,-0.012205405629492901,0.01850090045682777,3.2809409221093913,0.1624910200261846,1.4999173266242936,12.518152988915945
1992-09-21,2.539010145127427,13.375168184664782,19.19383539146951,18.000253892689788,2.3547412548354543,0.0035170363630882724,0.09488969701776191,-8.268286337716747,-0.010824605642437516,0.007676390744594294,3.2886172948718766,0.16283694465442897,1.5056784733595159,12.564192943551419
1992-09-22,2.5390102202421447,13.351103750255655,19.04498348678565,18.28326345740671,2.3767850924657616,5.9532648100584144e-05,0.0949491403366973,-8.173337227808563,-0.009956214634628507,-0.002279756999197103,3.28633752523665,0.16297485521032398,1.5142110454234812,12.609933147291473
1992-09-23,2.539010294133319,13.308603071814415,18.901017262642352,18.618804069962614,2.389860031008948,-0.0035160345751219907,0.09143300789537027,-8.081904252088794,-0.008623760202257117,-0.010903452942014752,3.2754340603017,0.16326266173025022,1.5150208852719433,12.662700838067746
1992-09-24,2.5390103585393904,13.253597886820558,18.785098194734964,18.999639727954726,2.403055986806074,-0.006368594593054396,0.08506431892178784,-7.996839963386506,-0.0068967253033537165,-0.017800123102757238,3.2576339271427224,0.16402973482311362,1.5147301628462095,12.727774241557269
