AsOfDate,Io_Bonds,Europa_Bonds,Callisto_Bonds,Ganymede_Bonds,Io_Stocks,Europa_Stocks,Callisto_Stocks,Ganymede_Stocks,Europa_Io_FX,Callisto_Io_FX,Ganymede_Io_FX,Oil,Copper,Gold
1993-11-01,167.1154560544856,477.8586410918457,222.62843184526142,290.8234770140031,89.11825636369994,31.505173356863175,150.13482125402606,-242.9223870148455,152.94621788189912,-102.99429311238369,-67.41060459133202,-42.58610290298816,-97.63559215916129,-201.32949357915993
1993-11-02,163.23889456893895,478.4126545231978,222.09448799622328,288.51121117262085,88.88668923930025,31.541411728282,151.81648312734305,-242.1492502182795,152.60046086643462,-103.05302350089511,-67.68328089817798,-41.83991105403762,-97.60117048207668,-203.46277888715545
1993-11-03,-161.12672978659495,478.06432874787424,222.71167078977555,288.8136413404771,88.88956225339284,31.01458628679864,152.71867223900298,-245.4879593009083,-153.95640411006352,-103.10696206204567,-67.7191373159648,-41.823307982657646,-97.11365800183674,-206.7574299803303
1993-11-04,-161.03261349016267,478.0826894024991,222.58418829809682,289.0606744610587,-84.76459371437313,30.964739581465054,153.0129835967841,-246.96873801833092,154.04222328430245,103.41353053763619,-67.94125470063855,-41.59320179044154,-97.16802337405211,-206.45163790600844
1993-11-05,-160.39315541775784,478.3526753392722,223.7148514348552,288.26355921431457,-83.64380510244752,30.734655387705768,152.25265538520844,-236.5687457902801,-154.0351188704466,-103.9303292390591,-67.96984142319833,-41.68361816994981,-96.85642168538803,203.14648574945952
1993-11-08,-159.58641361783296,468.2482040261128,-217.4916662836857,284.47289438804745,-84.74895349141433,29.604842776053935,-141.84366621116163,-233.55475315145662,-156.54085175408886,-105.27396546352094,-70.46996546401935,-41.410904274569525,-97.00176022733596,202.1137888128264
1993-11-09,-158.78097725541807,468.25497265581373,-219.004811931721,285.8967089916235,-84.8152583345601,29.60660050408115,-142.707094156959,-242.996057392718,-156.36581722307994,-105.49039868652629,-70.91829195211923,-41.03607001590295,-97.09060094995831,201.89153440053045
1993-11-10,-158.56269988378068,459.36691062170786,-215.297487037909,288.52532562316367,-84.81702427484673,29.575275179889502,-142.11608967663815,-239.54389919960752,-156.36029173776905,-105.23322352568353,-70.90820170594888,-41.04149678927801,-97.44177029934995,201.51922134081263
1993-11-11,-158.14425962233886,455.78468612946676,-215.44112848304442,288.76651404645725,-84.85928321246473,29.575568505786723,-142.17074623234777,-239.77496251880308,-156.37123124486158,-104.83716844773915,-71.85595531643791,-41.00715290018782,-97.44882416126808,202.8450982447316
1993-11-12,-158.7585873438365,459.1175956317794,215.88331765974027,290.7345948860344,87.46097379278906,29.65193644774508,-142.1844096389141,-240.83924404228927,-157.5153138196934,-104.89542583645876,-71.87371510621756,-41.00841263066723,-97.45431612803814,202.89648842908682
1993-11-15,-158.19978356693426,457.6103271974012,212.86715004886443,290.6632344930044,87.16937224697097,29.65479375055489,142.0188134986228,-235.5283850719061,-157.39190559171675,-104.34656391326095,-74.22152378155789,-40.962448827223355,-97.44336165358148,202.93208696171038
1993-11-16,-158.91680150801545,463.26686914247347,215.10354831468635,293.8071016011132,88.56560285204566,29.230066911554783,141.75170819154457,-229.16906023097795,-157.24833503879296,-105.45459270428547,-73.69146803436955,-40.9854425219002,-97.21819388188284,203.1560618374836
1993-11-17,-158.16886997245325,462.33373162468564,215.20087680960663,291.24069280867593,87.92667256490672,29.02539141515459,142.0212079333091,-231.18811916952325,-157.1127565624192,-106.7049914963457,-73.69525522795124,-41.00847498166111,-98.06966024827652,203.56558277020048
1993-11-18,-158.1946210805326,462.60226392342486,212.09651225395223,291.47005940946434,87.15122247591238,29.073806228577194,141.36327711726503,-231.43755395422164,-159.2209729898548,-109.06444117182319,-73.89593573288222,-40.802993763540734,-98.1607921860331,203.58372167886895
1993-11-19,-156.3681257252194,468.8157103378141,212.32926352697658,288.732030023893,87.41166791834485,29.033057880347894,141.65415768822544,-233.8375415206589,-159.90248785081397,-112.1523824254694,-73.89153629785449,-41.062207009245355,-98.30851145021198,204.6988404980716
1993-11-22,-154.28042162098743,471.08653896287296,212.35033170627148,288.7661240921218,-87.98323980109195,29.039246770471426,144.75853488189117,-232.72653752764424,-159.91342229717512,-112.35995125348603,-73.58354899196294,-41.869275528652935,-98.10745948581102,204.84659899024544
1993-11-23,-153.41224408717565,460.67647780463767,210.43081443993623,288.57301153655266,-87.49064179733139,28.17964021959104,141.81274048351895,-226.76159054071283,-158.9688987148954,-112.29492733708061,-73.56852150270093,-41.86676165682186,-98.10606184991283,204.82362689567861
1993-11-24,-151.97160728483863,461.0146817011331,210.34053432346522,289.7441661189038,-89.3129690110613,28.204313665550707,142.139003349349,-227.98695505809837,-159.29290090408767,-111.74962973219455,-73.58548744332252,-41.66467079837296,-98.17774175888704,207.02482795819157
1993-11-25,-151.87714611251172,460.9202088488056,210.29026042818285,289.72731283526764,-89.53451180093046,28.336035753538802,142.1233033237134,-226.14627323123,-159.36603488794748,-112.51281245405507,-73.9080025551816,-41.73807835135011,-99.21169967385687,207.65890201064514
1993-11-26,-152.13853375273757,471.18454306139085,209.9805092478948,282.6333261594974,92.47626621267321,29.885935844348133,139.44682461891958,-224.31202023229847,-159.59845982963986,-112.60940561355005,-74.2456853619315,-41.89972951531162,-99.85683185445654,207.79239637893
1993-11-29,-151.48117506965446,470.3980762869609,209.7398591103506,283.4199206731235,92.48236421818166,29.9682940761194,139.12031279533443,-216.64697659627228,-160.90653688733434,-113.38814727747747,-74.65343976467707,-41.92124577813057,-101.21345129975252,208.15398409250676
1993-11-30,-151.59191651527794,471.3493193110135,210.29550911168525,282.74904555992555,91.96710926647256,30.154447538205417,137.32413986935603,-205.12005733038683,-161.26687602622144,-113.01924610675832,-74.64088961681064,-38.97254697070451,-103.66471618357879,207.0938627699074
1993-12-01,-150.9636329522595,469.9526267623681,209.01231834309442,278.6329722413774,91.96432568372236,30.121334871999924,136.0180303082033,-201.05678269754387,-161.77289412834403,-114.81149102403478,-75.47056256187274,-38.934529726321585,-104.30919685719451,207.02570148916408
1993-12-02,-151.34687888600988,471.4861769505136,206.9535101209882,278.80238579333246,92.11239006167149,29.68097156628331,127.67430946520238,-192.04751997392407,-161.57308968266398,-114.57039793077266,-75.70822049608482,-40.19780694559789,-103.02204737076465,206.07409781632705
1993-12-03,-151.3651306992053,471.87504280514617,206.4541289738299,278.0905623541492,92.13049349939213,29.509213780684437,127.31207269673376,-191.38660639018215,-161.68556149280684,-115.15325841842439,-76.06136285038285,-39.6056261606532,-103.96280231057453,207.17867922742607
1993-12-06,-151.35228338278026,470.79297000822805,205.41960021129597,279.1314553764861,92.80149056156266,29.481561180473786,127.35841284958856,-191.7486218684602,-161.87721606687606,-114.84697952204455,-76.17713067732855,-40.10097352890251,-104.63608634169272,206.94824842052537
1993-12-07,-148.7186744562303,470.16780641297953,205.20556348368737,277.0693485061252,92.3606907453772,29.702939124025686,127.3990762722794,-186.47402096640198,-159.99524202094116,-114.75220612092957,-76.45358418363507,-41.41890835207558,-104.32141119875533,207.05628718734278
1993-12-08,-149.5009358310153,470.99042462033725,205.1635377071822,277.16559001035466,92.49932121248384,29.700400754996384,128.67112939270172,-186.50490435765659,-160.29940974601465,-115.03455405538041,-76.44540453061073,-41.84179109730533,104.31334673076839,207.25515981818236
1993-12-09,-152.4365843989425,471.2333811265076,205.3393571055159,277.19190715995944,92.44854348206474,29.355016433855038,125.99571134950624,-186.47222275928797,-160.284827058853,-115.00407173196804,-75.36779733531822,-41.840249498487445,104.69430516362857,204.8051991466695
1993-12-10,-154.20244200139228,466.72307367695777,205.11711900957346,277.1328754204931,92.62323866323011,29.045877246261536,125.9919277159744,-185.5065186384484,-160.541322780228,114.98447905505147,-77.48179020529088,-42.13568004750182,104.71788467982228,204.79407374371075
1993-12-13,-153.23057695275511,466.26501310262864,205.13326165462783,277.68279038202513,-93.10250680070914,28.97805128737765,125.80823755600468,-187.72698211968714,-161.1568895322845,-115.22923575139254,-77.54702955606083,-41.56632253900267,100.35314215550311,204.82841354066292
1993-12-14,-153.12320363892127,465.3222024219175,204.5470654317125,278.11590088521064,92.48980688662039,29.15282867394364,126.48216715630205,-187.01623016759206,-160.6017985433088,-115.19294309726574,-77.55202195972075,-41.210341416467344,100.21302396204598,205.08855524245666
1993-12-15,-152.63964297969747,452.6850988822582,204.8200192985726,278.3079440391182,-90.9988417895806,28.976508159344903,128.16501520574081,-187.23513274914407,-160.29267965205455,-116.10911815155835,-77.60575252767588,-41.45173967011329,100.31123723298202,205.34106879810975
1993-12-16,-152.9886382507551,449.8861559773855,205.3264469692958,276.9862781675685,-90.99129623275232,28.423623735235868,126.38464597346403,-186.18546741779144,-160.8182186545129,-115.79028400795691,-77.54134042706298,-41.52685934155594,100.37883112857212,206.19326364199546
1993-12-17,-156.34290846030112,451.44112319636855,205.84743442080082,277.7079237300382,91.46564378474955,28.16112128702717,126.74272056624919,-191.0011820529791,-163.69853805493975,-116.45075189520449,-77.68737199077067,-41.52242959854018,100.52332882829533,206.3237289167618
1993-12-20,-156.17022287401235,450.65650037262503,206.73959736043338,278.5902739324272,91.54843496237972,28.450279052390655,126.80773876325065,-189.48622764218263,-163.62689781299233,-116.47186273963597,-79.37085521411186,-41.56554807219226,100.09413929881669,213.436855377207
1993-12-21,-156.44634436107393,452.4705628960277,206.71644431637947,277.9820739918051,91.8508668534596,28.230769606776768,125.20796064478745,-181.75690014597967,-170.79398442911835,-119.19092533505136,-79.3670486112767,-41.597201009227,100.21156440574592,212.92420403301907
1993-12-22,-156.42704419408904,458.76039446311995,208.44166389825426,275.8297121778878,91.85243392247988,28.526539647294353,123.8821935748768,-181.6581684464971,-170.73386492567778,-119.22879263145853,-79.21309360154399,-41.65344056886282,100.54358372864846,212.77735403569997
1993-12-23,-152.92309364602596,458.9566188674671,208.44156315918596,276.05690996937176,91.34374839103467,28.55942476708341,123.72787146062781,-181.75807764709865,-170.33067117574245,-118.6756298453316,-79.06981165097727,-41.18436566237016,100.81139708987678,212.69688117770337
1993-12-27,-152.80804719831028,456.3005819412746,207.8220289599238,276.0825750853934,-91.3788876245865,28.320837740022405,121.60699145047832,-181.81503920325287,-169.65925514033125,-118.02703082191104,-79.3303837501944,-41.16615142782822,101.02501045047454,253.93588788817624
1993-12-28,-152.85337367168418,459.518976055538,210.74649243012246,271.7022812242659,-90.35017144047409,27.997010681744364,122.76222604401717,-176.51286829099857,-171.18883608352735,-117.93902551826456,-78.89680915809177,-41.01584163383097,101.40171954968693,254.216939996069
1993-12-29,-153.1996843174143,460.2332903864368,210.7464860246184,273.0271802484206,-90.70185552044832,27.953401619081042,122.98992621791007,-174.82496837682154,-171.14906769475965,117.99519891428059,-79.01439929943649,-41.19340507867361,103.79907266218835,256.0817491492496
1993-12-30,-153.10064814478412,459.57856596382464,210.2136644056007,272.8540041331222,90.69266461879079,27.689150313676087,118.7129512687711,-174.55528013098694,-168.1476422931962,-115.10152505028451,-78.94460468354083,-40.93748437524735,103.56969024333327,256.57248003050364
1994-01-03,-151.89902667696393,459.747268335381,213.71740905571622,273.09426485593144,-90.25745619645505,26.800076254750937,118.82994883990577,-175.6422101273305,-167.9581897380507,-115.25520434260082,-79.87188186871828,-41.117595195384624,103.66308143127011,257.36620480056325
1994-01-04,-148.40339765397596,459.7472901328622,214.94948098840416,275.5157151750387,-88.78103863382604,27.30197550525467,118.83079989445157,-175.8186682507797,-167.97604120328734,-115.35356402891502,-79.76448840522386,-40.96183867689347,98.90677326039588,263.41257470389866
1994-01-05,-147.66162833629446,455.1182651283488,214.54934702068508,279.42050805065054,88.52926696575115,27.231777852281642,118.02599682166746,-176.2618352208708,-167.71035001131867,114.84920975714805,-80.60112294008607,-40.93979806912382,98.8635996878941,263.477750689108
1994-01-06,-149.88831538674398,458.08469321143303,212.9446212341619,279.3400566578387,89.10641527306636,27.105194760435726,116.92714115748711,-172.3556507802581,-172.45962651925328,119.42652188655974,-80.65555772380351,-40.0484790974865,98.92039875920455,266.2867848516795
1994-01-07,-148.66861062296906,459.1937979489914,214.76602443398323,276.19808094082066,89.35188839029067,27.048410963287175,115.86166875681576,-172.61086844819775,-172.7429126836639,119.23116885477228,-80.7879405046074,-40.047261690084376,98.88536045607496,263.4029844437685
1994-01-10,-142.29106901010948,455.2592819278358,211.10526188362772,271.39622101853115,88.63093147640525,27.23812576005208,117.3337456106746,-171.11332537832328,-172.03915213070007,123.40561335038664,-80.88552226652013,-40.21513453875007,98.58503776762876,264.4209081927454
1994-01-11,-142.71641861423703,454.9462838474731,212.36875783054097,273.7942765864683,86.56366284303976,27.08308761257048,117.50610086113238,-171.1189002711937,-172.4369155686503,124.45845516968242,-96.88223441536634,-39.230098371338734,95.24922654265812,262.31738711224057
1994-01-12,-142.87076642000102,455.8839733241891,210.52860090514952,285.69969706992265,86.5297434092756,27.164390105727115,116.10841133965036,-171.05875481031708,-173.5748992833479,125.26319670667759,-99.45575853715722,-39.1757288763779,95.66606087995581,261.21241073232255
1994-01-13,142.09381560682735,455.70139208557026,210.49842526724967,285.8715284484986,86.48475162878854,27.439878878667496,114.5808841022006,-170.38484328564,-173.86925913857925,124.62572443777154,-101.57254699442879,-38.729657138554536,96.34900669006824,261.2126232741508
1994-01-14,140.60750038672273,447.94211292241226,208.9156901723712,286.33974304562105,88.86791905328063,26.81456693300917,114.33236048233594,-169.49570540420544,-172.17088123342066,124.50817751635664,-101.49599468015215,-38.73174504365439,95.15937424273552,260.175101600415
